date,logreturns
6/19/13,0.023649653
6/18/13,0.01228777
6/17/13,-0.008322
6/14/13,-0.00926446
6/13/13,0.006446873
6/12/13,-0.01248437
6/11/13,0.011451064
6/10/13,0.010302041
6/7/13,0.000127061
6/6/13,-0.013657455
6/5/13,-0.004470541
6/4/13,0.012367287
6/3/13,0.005733961
5/31/13,-0.003023836
5/30/13,0.010034137
5/29/13,-0.005663738
5/28/13,0.00570026
5/24/13,-0.006969923
5/23/13,0.000143753
5/22/13,0.002564027
5/21/13,0.009068069
5/20/13,-0.001812344
5/17/13,0.002641354
5/16/13,-0.009827062
5/15/13,0.001092976
5/14/13,-0.002190486
5/13/13,-0.004670357
5/10/13,-0.000358873
5/9/13,-0.006697949
5/8/13,0.002401609
5/7/13,-0.005188219
5/6/13,0.000839506
5/3/13,-0.003650882
5/2/13,-0.011424831
5/1/13,-0.013066161
4/30/13,0.0048917
4/29/13,-0.007121549
4/26/13,-0.009251052
4/25/13,0.002851013
4/24/13,-0.005117225
4/23/13,0.000440957
4/22/13,-0.008963046
4/19/13,-0.010593012
4/18/13,-0.013947036
4/17/13,0.014493558
4/16/13,0.020081132
4/15/13,-0.014528599
4/12/13,0.02087466
4/11/13,0.0009063
4/10/13,4.90E-05
4/9/13,-0.019259478
4/8/13,-0.006632349
4/5/13,-0.005174646
4/4/13,0.008324594
4/3/13,4.29E-05
4/2/13,0.009110301
4/1/13,-0.008384278
3/28/13,0.007699797
3/27/13,-0.003094872
3/26/13,-0.00123921
3/25/13,-0.006093712
3/22/13,0.004064217
3/21/13,-0.009311969
3/20/13,0.011131215
3/19/13,-0.006665285
3/18/13,0.001803007
3/15/13,0.002543052
3/14/13,0.002814487
3/13/13,-0.00307529
3/12/13,0.000760784
3/11/13,0.003937525
3/8/13,-0.002759988
3/7/13,-0.00164894
3/6/13,-0.00247852
3/5/13,0.002392786
3/4/13,-0.014291149
3/1/13,-0.00427798
2/28/13,-0.003342857
2/27/13,0.000978131
2/26/13,-0.010355263
2/25/13,-0.004451438
2/22/13,0.013353759
2/21/13,-0.009459051
2/20/13,0.010448595
2/19/13,0.015524905
2/15/13,-0.006557897
2/14/13,0.002442154
2/13/13,0.000843973
2/12/13,-0.004027901
2/11/13,0.004341504
2/8/13,0.00033152
2/7/13,-0.010525155
2/6/13,-5.46E-05
2/5/13,0.003141055
2/4/13,-0.01437143
2/1/13,0.017622052
1/31/13,-0.011802542
1/30/13,0.002625115
1/29/13,0.00177663
1/28/13,-0.000419248
1/25/13,-0.002080612
1/24/13,-0.004834944
1/23/13,0.01408777
1/22/13,-0.005802106
1/18/13,-0.001074793
1/17/13,0.001424307
1/16/13,-0.0045313
1/15/13,-0.004305842
1/14/13,0.004660476
1/11/13,0.00458064
1/10/13,-0.001485679
1/9/13,-0.006041873
1/8/13,-0.003279251
1/7/13,0.002020967
1/4/13,9.91E-05
1/3/13,0.002847851
1/2/13,0.005187345
12/31/12,-0.031640765
12/28/12,-0.020721074
12/27/12,0.010146481
12/26/12,0.001609072
12/24/12,0.007882607
12/21/12,0.002487451
12/20/12,0.010779804
12/19/12,-0.000950871
12/18/12,0.005336924
12/17/12,-0.015319734
12/14/12,-0.013668999
12/13/12,0.009814357
12/12/12,0.007716916
12/11/12,0.002800265
12/10/12,-0.012946646
12/7/12,-0.002658796
12/6/12,0.005950735
12/5/12,-0.006954822
12/4/12,0.011308543
12/3/12,0.001479476
11/30/12,0.002258063
11/29/12,0.000802552
11/28/12,-0.005522623
11/27/12,-0.008988714
11/26/12,0.003872979
11/23/12,-0.004566028
11/21/12,-0.014927559
11/20/12,-0.002240557
11/19/12,0.000450824
11/16/12,-0.02404409
11/15/12,-0.003874656
11/14/12,0.002970595
11/13/12,0.011775397
11/12/12,0.008128909
11/9/12,0.000514818
11/8/12,-0.004471886
11/7/12,0.015474943
11/6/12,0.025828167
11/5/12,-0.003040742
11/2/12,-0.006241119
11/1/12,0.011692188
10/31/12,-0.014844409
10/26/12,0.006741028
10/25/12,-0.003069417
10/24/12,-0.000794247
10/23/12,0.003934934
10/22/12,0.010648202
10/19/12,-0.006045193
10/18/12,0.024288929
10/17/12,0.011395484
10/16/12,0.000993878
10/15/12,-0.0139539
10/12/12,-0.007230774
10/11/12,-0.000341953
10/10/12,0.003425271
10/9/12,0.004891737
10/8/12,0.016278638
10/5/12,0.008937593
10/4/12,0.005907253
10/3/12,-0.003456437
10/2/12,-0.006959639
10/1/12,-0.001791343
9/28/12,0.001755619
9/27/12,0.00797401
9/26/12,-0.014267013
9/25/12,0.00819888
9/24/12,0.013968513
9/21/12,0.006190407
9/20/12,2.10E-05
9/19/12,0.00081387
9/18/12,-0.002324603
9/17/12,-0.000329027
9/14/12,-0.000423694
9/13/12,-0.008398771
9/12/12,-0.014110065
9/11/12,-0.00243519
9/10/12,0.001241648
9/7/12,0.013097279
9/6/12,0.001626931
9/5/12,-0.022428602
9/4/12,0.001834273
8/31/12,7.58E-05
8/30/12,-0.00669567
8/29/12,0.010928755
8/28/12,-0.000470657
8/27/12,-5.03E-05
8/24/12,-0.001618531
8/23/12,-0.005786947
8/22/12,0.007718091
8/21/12,-0.004039159
8/20/12,0.004366041
8/17/12,-0.001448434
8/16/12,-0.004401284
8/15/12,-0.011854284
8/14/12,-0.00281151
8/13/12,0.000326218
8/10/12,-0.002098452
8/9/12,-0.001231036
8/8/12,-0.002057557
8/7/12,0.001156287
8/6/12,-0.008526732
8/3/12,-0.006737343
8/2/12,-0.019044171
8/1/12,0.003653545
7/31/12,0.002804275
7/30/12,-0.000155166
7/27/12,0.001856632
7/26/12,-0.023770778
7/25/12,-0.013887895
7/24/12,0.007137499
7/23/12,0.008713765
7/20/12,0.010795098
7/19/12,0.014323747
7/18/12,-0.011337423
7/17/12,-0.013117531
7/16/12,-0.005649405
7/13/12,0.003068569
7/12/12,-0.015465381
7/11/12,0.010042517
7/10/12,0.00563561
7/9/12,0.00954234
7/6/12,0.000758243
7/5/12,0.013377236
7/3/12,-0.000615872
7/2/12,-0.007896271
6/29/12,-0.00355293
6/28/12,-0.030695081
6/27/12,0.011320772
6/26/12,-0.006134473
6/25/12,-0.006413078
6/22/12,0.020312982
6/21/12,-0.011111463
6/20/12,0.02562545
6/19/12,-0.000953442
6/18/12,-0.010860686
6/15/12,-0.008245992
6/14/12,-0.012232114
6/13/12,-0.004945337
6/12/12,0.007395119
6/11/12,-0.011462824
6/8/12,0.01655939
6/7/12,-0.009343257
6/6/12,0.00429382
6/5/12,-0.02337099
6/4/12,-0.003773947
6/1/12,-0.007818616
5/31/12,0.026503949
5/30/12,0.004950358
5/29/12,0.008464899
5/25/12,-0.012552219
5/24/12,0.001700143
5/23/12,0.006194848
5/22/12,-0.003098534
5/21/12,0.002450524
5/18/12,-0.026633952
5/17/12,0.012238553
5/16/12,0.020712252
5/15/12,0.007463606
5/14/12,0.003685924
5/11/12,0.00987281
5/10/12,9.94E-05
5/9/12,0.00195128
5/8/12,0.003244963
5/7/12,0.003571737
5/4/12,-0.000515425
5/3/12,0.024959602
5/2/12,0.011097008
5/1/12,-0.00287457
4/30/12,-0.00118886
4/27/12,0.006462945
4/26/12,-0.005894024
4/25/12,-0.005744425
4/24/12,-0.026510663
4/23/12,0.005581782
4/20/12,0.008458567
4/19/12,0.004020248
4/18/12,0.010853417
4/17/12,0.002735437
4/16/12,-0.019831266
4/13/12,0.010761704
4/12/12,0.015175177
4/11/12,-0.011794447
4/10/12,-0.00481563
4/9/12,0.016507891
4/5/12,0.008185446
4/4/12,-0.006354992
4/3/12,0.013669353
4/2/12,0.000589165
3/30/12,-0.010524152
3/29/12,0.002457716
3/28/12,0.003224282
3/27/12,0.004015788
3/26/12,-0.001474783
3/23/12,-0.017968111
3/22/12,0.001080576
3/21/12,0.001967677
3/20/12,0.000273997
3/19/12,-0.001597547
3/16/12,-0.007521097
3/15/12,0.000740663
3/14/12,-0.002352855
3/13/12,-0.004062279
3/12/12,-0.018929214
3/9/12,0
3/8/12,-0.003660089
3/7/12,-0.011184037
3/6/12,-0.007273739
3/5/12,0.009981116
3/2/12,0.010143719
3/1/12,0.000741705
2/29/12,-0.007762104
2/28/12,0.003941746
2/27/12,-0.0101905
2/24/12,-0.000978705
2/23/12,-0.003569825
2/22/12,-0.005855417
2/21/12,0.004046412
2/17/12,-0.002319075
2/16/12,0.003110194
2/15/12,-0.014094206
2/14/12,0.007495285
2/13/12,-0.002235298
2/10/12,-0.00866561
2/9/12,0.006499411
2/8/12,-0.00712772
2/7/12,-0.005380317
2/6/12,-0.001486061
2/3/12,0.000344046
2/2/12,-0.013269846
2/1/12,-0.00306982
1/31/12,-0.008163673
1/30/12,-0.00106623
1/27/12,-0.001441013
1/26/12,-0.002904566
1/25/12,0.004483483
1/24/12,-0.01293996
1/23/12,0.001338485
1/20/12,-8.21E-05
1/19/12,0.001918537
1/18/12,-0.006467196
1/17/12,-0.013579226
1/13/12,-0.008923047
1/12/12,0.004211223
1/11/12,-0.004097401
1/10/12,-0.002055013
1/9/12,-0.007091973
1/6/12,0.002345534
1/5/12,-0.003056228
1/4/12,-0.008237395
1/3/12,-0.00333214
12/30/11,-0.019188421
12/29/11,0.003173423
12/28/11,-0.007903999
12/27/11,0.011420676
12/23/11,-0.002423217
12/22/11,-0.009134208
12/21/11,-0.007856899
12/20/11,0.014526946
12/19/11,-0.029651666
12/16/11,0.010288743
12/15/11,-0.005137876
12/14/11,0.002834248
12/13/11,0.015702104
12/12/11,0.010467994
12/9/11,0.011468553
12/8/11,-0.015687295
12/7/11,0.016489154
12/6/11,0.000409304
12/5/11,0.002349176
12/2/11,-0.010762711
12/1/11,0.003105458
11/30/11,-0.006081159
11/29/11,-0.037198709
11/28/11,0.005785015
11/25/11,-0.033529232
11/23/11,0.007254364
11/22/11,0.02272125
11/21/11,-0.002344455
11/18/11,0.019176013
11/17/11,0.00801588
11/16/11,0.022748922
11/15/11,0.017853163
11/14/11,-0.010587325
11/11/11,0.00615701
11/10/11,-0.018728656
11/9/11,0.000877616
11/8/11,0.036452061
11/7/11,-0.012144227
11/4/11,-0.006227597
11/3/11,0.004822163
11/2/11,-0.021080458
11/1/11,-0.008642609
10/31/11,0.026495341
10/28/11,0.017310576
10/27/11,-0.000608191
10/26/11,-0.02747595
10/25/11,0.000462461
10/24/11,0.020571495
10/21/11,-0.020545809
10/20/11,-0.012769926
10/19/11,0.004551067
10/18/11,0.020531813
10/17/11,-0.012976721
10/14/11,0.015961854
10/13/11,-0.019179871
10/12/11,-0.008502315
10/11/11,-0.005328015
10/10/11,-0.007114822
10/7/11,-0.033872043
10/6/11,0.006890261
10/5/11,-0.016006668
10/4/11,-0.024843694
10/3/11,-0.020962979
9/30/11,0.025634538
9/29/11,0.02697968
9/28/11,0.010483244
9/27/11,0.014621248
9/26/11,-0.008587722
9/23/11,-0.012348338
9/22/11,-0.010142523
9/21/11,0.03318415
9/20/11,0.01650825
9/19/11,0.005590016
9/16/11,-0.001157134
9/15/11,-0.008504945
9/14/11,-0.014896813
9/13/11,-0.014383269
9/12/11,-0.013027049
9/9/11,-0.012940142
9/8/11,0.023130578
9/7/11,0.00426315
9/6/11,-0.025574395
9/2/11,0.000106103
9/1/11,0.023352509
8/31/11,0.009847481
8/30/11,-0.001482573
8/29/11,-0.006154693
8/26/11,-0.028269548
8/25/11,-0.025180597
8/24/11,0.017318954
8/23/11,-0.007379002
8/22/11,-0.040513447
8/19/11,-0.003188873
8/18/11,0.016934427
8/17/11,0.051056415
8/16/11,0.005781697
8/15/11,0.009005616
8/12/11,-0.014590231
8/11/11,-0.006888777
8/10/11,-0.044335777
8/9/11,0.041433648
8/8/11,-0.047627146
8/5/11,0.063052797
8/4/11,0.005825197
8/3/11,0.04672552
8/2/11,-0.008654679
8/1/11,0.026341664
7/29/11,0.00371434
7/28/11,0.003784923
7/27/11,-0.001945587
7/26/11,0.02597397
7/25/11,-0.002183947
7/22/11,0.002204527
7/21/11,-0.01045163
7/20/11,-0.006861405
7/19/11,0.004333507
7/18/11,-0.022842809
7/15/11,0.005386468
7/14/11,-0.013503761
7/13/11,0.011702991
7/12/11,-0.003679559
7/11/11,0.007739441
7/8/11,0.01841118
7/7/11,0.002905302
7/6/11,-0.014321528
7/5/11,-0.003103298
7/1/11,-0.004149945
6/30/11,-0.015500283
6/29/11,-0.013265699
6/28/11,-0.003790249
6/27/11,-0.014768922
6/24/11,-0.015743283
6/23/11,0.016990152
6/22/11,-0.008595403
6/21/11,0.007162036
6/20/11,-0.021301561
6/17/11,-0.005184988
6/16/11,0.003173312
6/15/11,0.00411891
6/14/11,0.018536865
6/13/11,-0.01254762
6/10/11,-0.00053563
6/9/11,0.015883346
6/8/11,-0.001667576
6/7/11,0.00710774
6/6/11,0.002429878
6/3/11,0.007808588
6/2/11,0.014890912
6/1/11,-0.001815374
5/31/11,0.021325531
5/27/11,-0.01548252
5/26/11,-0.004358633
5/25/11,-0.006461264
5/24/11,-0.003207284
5/23/11,0.005726879
5/20/11,0.014845363
5/19/11,0.007727051
5/18/11,-0.002839867
5/17/11,-0.008261033
5/16/11,-0.002418102
5/13/11,0.017549405
5/12/11,0.011969736
5/11/11,-0.006169606
5/10/11,0.007605517
5/9/11,-0.008487615
5/6/11,-0.003263411
5/5/11,-0.003349876
5/4/11,0.005165127
5/3/11,0.002213246
5/2/11,0.004769617
4/29/11,-6.66E-05
4/28/11,0.002417959
4/27/11,0.001530013
4/26/11,-0.007302065
4/25/11,-0.005150908
4/21/11,-0.002696903
4/20/11,-0.008253374
4/19/11,-0.021863738
4/18/11,-0.006275148
4/15/11,0.006626226
4/14/11,0.001589147
4/13/11,0.00232504
4/12/11,-0.007943824
4/11/11,0.007023962
4/8/11,0.002881996
4/7/11,0.005027879
4/6/11,-0.0002315
4/5/11,-0.001918369
4/4/11,0.002861183
4/1/11,0.003583145
3/31/11,-0.001678802
3/30/11,-0.001056569
3/29/11,-0.004710373
3/28/11,-0.009696229
3/25/11,0.005740947
3/24/11,-0.001845111
3/23/11,-0.018151806
3/22/11,-0.005538321
3/21/11,0.00209704
3/18/11,-0.018569729
3/17/11,0.001875713
3/16/11,-0.010058325
3/15/11,0.025390208
3/14/11,0.013669521
3/11/11,0.003721153
3/10/11,-0.006532078
3/9/11,0.016670743
3/8/11,0.006377376
3/7/11,-0.004063774
3/4/11,0.013605072
3/3/11,0.004987626
3/2/11,-0.019151256
3/1/11,-0.004959047
2/28/11,0.015314524
2/25/11,-0.002001159
2/24/11,-0.014155958
2/23/11,-0.005361664
2/22/11,0.00948145
2/18/11,0.02952712
2/17/11,0.002129419
2/16/11,0.000154311
2/15/11,-0.00670315
2/14/11,0.00154378
2/11/11,-0.002707384
2/10/11,-0.006240138
2/9/11,-0.001439062
2/8/11,0.001126031
2/7/11,-0.006115267
2/4/11,-0.004693442
2/3/11,-0.006491816
2/2/11,-0.000852684
2/1/11,0.001661631
1/31/11,-0.018685722
1/28/11,-0.005008336
1/27/11,0.025893834
1/26/11,-0.006838576
1/25/11,-0.004399971
1/24/11,-0.00158109
1/21/11,-0.014039204
1/20/11,0.007799091
1/19/11,0.007513
1/18/11,0.010997259
1/14/11,-0.002304277
1/13/11,-0.007733957
1/12/11,-0.000281971
1/11/11,-0.007031536
1/10/11,-0.001902426
1/7/11,-0.003367627
1/6/11,0.000355715
1/5/11,-0.003126713
1/4/11,-0.008377133
1/3/11,0.001229557
12/31/10,-0.016265684
12/30/10,0.003537692
12/29/10,0.002656282
12/28/10,-0.001892776
12/27/10,0.001094838
12/23/10,0.000183851
12/22/10,0.00252565
12/21/10,-0.000599488
12/20/10,-0.005173187
12/17/10,-0.002139
12/16/10,-0.000121723
12/15/10,-0.007044529
12/14/10,0.004593398
12/13/10,-0.002325772
12/10/10,0.003567887
12/9/10,-0.006235148
12/8/10,-0.000440692
12/7/10,-0.005125354
12/6/10,0.000210086
12/3/10,0.000620866
12/2/10,-0.002682529
12/1/10,-0.01033557
11/30/10,-0.021261688
11/29/10,0.012778542
11/26/10,0.004350392
11/24/10,0.003064138
11/23/10,-0.020533181
11/22/10,0.01605201
11/19/10,-0.00727466
11/18/10,-0.00023419
11/17/10,-0.016421568
11/16/10,-0.003037943
11/15/10,0.017917173
11/12/10,0.003030852
11/11/10,0.016311895
11/10/10,0.006709726
11/9/10,-0.004976389
11/8/10,0.005524749
11/5/10,-0.001019277
11/4/10,0.000498342
11/3/10,-0.013547799
11/2/10,-0.003081152
11/1/10,-0.010887602
10/29/10,-0.001866975
10/28/10,0.002482266
10/27/10,-0.001809377
10/26/10,-0.003217959
10/25/10,-0.002598877
10/22/10,-0.004428898
10/21/10,-0.006728188
10/20/10,-0.002083409
10/19/10,-0.007710339
10/18/10,0.016493421
10/15/10,-0.003055777
10/14/10,-0.020818431
10/13/10,0.001332763
10/12/10,-0.007660816
10/11/10,-0.007162323
10/8/10,2.47E-05
10/7/10,-0.007626329
10/6/10,-0.00254346
10/5/10,0.00898509
10/4/10,-0.024651495
10/1/10,0.010710261
9/30/10,0.000720966
9/29/10,0.005510206
9/28/10,0.001666041
9/27/10,-0.000715809
9/24/10,0.006369559
9/23/10,-0.020814583
9/22/10,0.000307699
9/21/10,0.003197489
9/20/10,0.000160863
9/17/10,-0.01703351
9/16/10,-0.003954984
9/15/10,-0.004377906
9/14/10,-0.0056926
9/13/10,-0.003594566
9/10/10,-0.015380441
9/9/10,-0.003281746
9/8/10,-0.003260636
9/7/10,-0.012578782
9/3/10,0.007411198
9/2/10,-0.016023453
9/1/10,-0.011216766
8/31/10,-0.029337459
8/30/10,0.002621841
8/27/10,0.010983047
8/26/10,-0.012705681
8/25/10,0.012281398
8/24/10,-0.008754595
8/23/10,0.018440183
8/20/10,0.009598154
8/19/10,-0.001507366
8/18/10,0.015134482
8/17/10,-0.002938179
8/16/10,-0.013013972
8/13/10,-0.001488884
8/12/10,0.007324114
8/11/10,0.007184162
8/10/10,0.028768588
8/9/10,0.008352585
8/6/10,-0.006437864
8/5/10,0.001087234
8/4/10,0.002228545
8/3/10,-0.009150263
8/2/10,0.003788123
7/30/10,-0.01859745
7/29/10,-0.001986951
7/28/10,0.006600755
7/27/10,0.008608481
7/26/10,0.000841446
7/23/10,-0.007977141
7/22/10,-0.006569539
7/21/10,-0.024889884
7/20/10,0.012777753
7/19/10,-0.011688817
7/16/10,-0.008722687
7/15/10,0.028834805
7/14/10,-0.001525751
7/13/10,-0.004531648
7/12/10,-0.013093262
7/9/10,-0.003432517
7/8/10,-0.009122424
7/7/10,-0.004788152
7/6/10,-0.031236225
7/2/10,-0.003661548
7/1/10,0.003505888
6/30/10,0.00272344
6/29/10,0.014227232
6/28/10,0.039971322
6/25/10,0.001371608
6/24/10,0.00329613
6/23/10,0.016042248
6/22/10,0.003259691
6/21/10,0.008103042
6/18/10,0.009261562
6/17/10,-0.001480075
6/16/10,-0.002798773
6/15/10,-0.004118035
6/14/10,-0.027787284
6/11/10,0.000904504
6/10/10,-0.009278765
6/9/10,-0.028358707
6/8/10,0.009388479
6/7/10,0.001369002
6/4/10,0.01866618
6/3/10,0.034136963
6/2/10,-0.008513395
6/1/10,-0.023987388
5/28/10,0.009410418
5/27/10,0.005555719
5/26/10,-0.036208788
5/25/10,0.010636425
5/24/10,-0.000220327
5/21/10,0.004117596
5/20/10,-0.012503993
5/19/10,0.039912308
5/18/10,0.007254425
5/17/10,0.01493252
5/14/10,-0.004368818
5/13/10,0.01994553
5/12/10,0.015332733
5/11/10,-0.017926661
5/10/10,0.001097065
5/7/10,-0.049149539
5/6/10,0.0236761
5/5/10,0.033497334
5/4/10,0.00545424
5/3/10,0.031313097
4/30/10,-0.015361529
4/29/10,0.020903341
4/28/10,-0.017430474
4/27/10,-0.00066769
4/26/10,0.021128484
4/23/10,0.003040627
4/22/10,-0.004960393
4/21/10,-0.005211192
4/20/10,-0.005386731
4/19/10,-0.004988703
4/16/10,-0.00034274
4/15/10,0.012736259
4/14/10,-0.004828576
4/13/10,-0.012403975
4/12/10,-0.004080557
4/9/10,-0.000611517
4/8/10,-0.006892832
4/7/10,-0.001733186
4/6/10,0.002348931
4/5/10,-0.002080924
4/1/10,-0.009280326
3/31/10,-0.000622783
3/30/10,0.004900298
3/29/10,-0.003430745
3/26/10,-0.004389547
3/25/10,-0.001783802
3/24/10,0.001379137
3/23/10,0.005803278
3/22/10,-0.006956701
3/19/10,-0.008840816
3/18/10,0.005938563
3/17/10,-0.003979223
3/16/10,-0.002057667
3/15/10,-0.006307892
3/12/10,0.00225776
3/11/10,-0.000322225
3/10/10,-0.00336357
3/9/10,-0.008364086
3/8/10,-0.005532321
3/5/10,-0.001232984
3/4/10,-0.015388695
3/3/10,-0.004392011
3/2/10,-0.000194448
3/1/10,-0.002601682
2/26/10,-0.015126834
2/25/10,-0.003177674
2/24/10,-0.000220664
2/23/10,-0.010365201
2/22/10,0.013186031
2/19/10,0.00312556
2/18/10,3.84E-05
2/17/10,-0.006895535
2/16/10,-0.004871416
2/12/10,-0.012817216
2/11/10,-0.001896002
2/10/10,-0.014738602
2/9/10,0.002329034
2/8/10,-0.010869423
2/5/10,0.006457937
2/4/10,-0.007547943
2/3/10,0.029402094
2/2/10,-0.004368805
2/1/10,-0.009158712
1/29/10,-0.01124018
1/28/10,0.017118187
1/27/10,0.0266311
1/26/10,-0.008303109
1/25/10,-0.000815251
1/22/10,-0.004208824
1/21/10,0.030588961
1/20/10,0.009347873
1/19/10,0.014630532
1/15/10,-0.016468457
1/14/10,0.011730215
1/13/10,-0.000206751
1/12/10,-0.01298872
1/11/10,0.013047039
1/8/10,0.003360832
1/7/10,-0.008420689
1/6/10,0.000905426
1/5/10,0.005314798
1/4/10,-0.000916525
12/31/09,-0.014086131
12/30/09,0.009810293
12/29/09,-0.003535372
12/28/09,0.003285161
12/24/09,-0.004450357
12/23/09,-0.009592129
12/22/09,-0.006761505
12/21/09,-0.005844686
12/18/09,-0.011787329
12/17/09,-0.016226235
12/16/09,0.012601135
12/15/09,-0.001450391
12/14/09,0.006032231
12/11/09,-0.00945816
12/10/09,0.004070808
12/9/09,-0.005388596
12/8/09,-0.009527277
12/7/09,0.006141095
12/4/09,0.004620264
12/3/09,-0.005035229
12/2/09,0.004426755
12/1/09,-0.001738144
11/30/09,-0.011408957
11/27/09,-0.001115234
11/25/09,0.015852521
11/24/09,-0.00414535
11/23/09,0.00373828
11/20/09,-0.016051709
11/19/09,0.004975163
11/18/09,0.01597268
11/17/09,0.00579423
11/16/09,-0.002569225
11/13/09,-0.010539088
11/12/09,-0.008686796
11/11/09,0.00551731
11/10/09,-0.005500391
11/9/09,-0.002693722
11/6/09,-0.021514565
11/5/09,-0.005602807
11/4/09,-0.023765288
11/3/09,-0.000875034
11/2/09,-0.003752865
10/30/09,-0.00346104
10/29/09,0.0261322
10/28/09,-0.017216552
10/27/09,0.023734269
10/26/09,0.014003417
10/23/09,0.003931007
10/22/09,0.005414057
10/21/09,-0.005453975
10/20/09,0.001498683
10/19/09,0.000278974
10/16/09,-0.009931432
10/15/09,0.008039715
10/14/09,0.000513168
10/13/09,-0.01376965
10/12/09,-0.000369953
10/9/09,-0.001081741
10/8/09,-0.005787191
10/7/09,-0.004282087
10/6/09,-0.003044766
10/5/09,-0.017516546
10/2/09,-0.007878703
10/1/09,0.002355133
9/30/09,0.031065297
9/29/09,-0.000768188
9/28/09,0.00402062
9/25/09,-0.017808201
9/24/09,0.00917187
9/23/09,0.008450763
9/22/09,0.005679008
9/21/09,-0.001448494
9/18/09,-0.003668115
9/17/09,-0.00240836
9/16/09,0.001532736
9/15/09,-0.014138805
9/14/09,-0.003400833
9/11/09,-0.004912386
9/10/09,0.000415231
9/9/09,-0.010091312
9/8/09,-0.008676244
9/4/09,-0.010167479
9/3/09,-0.019784557
9/2/09,-0.007311938
9/1/09,0.00097802
8/31/09,0.018224489
8/28/09,0.011045171
8/27/09,-0.001382372
8/26/09,-0.002422232
8/25/09,0.001769966
8/24/09,-0.003127026
8/21/09,0.001833428
8/20/09,-0.014489798
8/19/09,-0.010969236
8/18/09,-0.006352299
8/17/09,-0.013714798
8/14/09,0.02939953
8/13/09,0.010536387
8/12/09,-0.00557842
8/11/09,-0.015493671
8/10/09,0.009821864
8/7/09,0.005610061
8/6/09,-0.011926422
8/5/09,0.008803284
8/4/09,0.008665058
8/3/09,-0.00022723
7/31/09,-0.015324548
7/30/09,0.004052003
7/29/09,-0.006393581
7/28/09,0.003656699
7/27/09,-0.003844262
7/24/09,-0.00015633
7/23/09,0.001537222
7/22/09,-0.023067354
7/21/09,-0.007690841
7/20/09,-0.005818532
7/17/09,-0.010901171
7/16/09,-0.005508643
7/15/09,-0.011848409
7/14/09,-0.032597967
7/13/09,-0.003544171
7/10/09,-0.019431901
7/9/09,-0.003428792
7/8/09,-0.002441174
7/7/09,-0.004793516
7/6/09,0.02546355
7/2/09,0.003650486
7/1/09,0.023952341
6/30/09,-0.002764832
6/29/09,0.004444332
6/26/09,-0.002449369
6/25/09,-0.002963446
6/24/09,-0.019679856
6/23/09,-0.015741117
6/22/09,0.001508206
6/19/09,0.030797785
6/18/09,-0.011917968
6/17/09,0.001436579
6/16/09,-0.008719883
6/15/09,0.009454558
6/12/09,0.022403912
6/11/09,0.0047138
6/10/09,-0.001162993
6/9/09,0.004191115
6/8/09,-0.008735725
6/5/09,0.003165982
6/4/09,-0.000314808
6/3/09,-0.011657107
6/2/09,0.003295275
6/1/09,-0.002157279
5/29/09,-0.028532263
5/28/09,-0.010686825
5/27/09,-0.013060965
5/26/09,0.007624864
5/22/09,-0.035626187
5/21/09,0.003090944
5/20/09,0.019072618
5/19/09,0.003101977
5/18/09,-0.003812559
5/15/09,-0.027383218
5/14/09,0.003359391
5/13/09,-0.014699283
5/12/09,0.027654924
5/11/09,0.013262899
5/8/09,-0.00116848
5/7/09,-0.003110646
5/6/09,0.024183033
5/5/09,-2.81E-05
5/4/09,0.002910475
5/1/09,-0.022191821
4/30/09,-0.001641019
4/29/09,-0.008607362
4/28/09,-0.014911183
4/27/09,0.005871474
4/24/09,0.002435096
4/23/09,-0.021246784
4/22/09,-0.006484783
4/21/09,-0.004998547
4/20/09,-0.01492582
4/17/09,0.033457983
4/16/09,-0.000694521
4/15/09,-0.027325271
4/14/09,0.004395911
4/13/09,0.010801239
4/9/09,0.002697101
4/8/09,-0.029937526
4/7/09,-0.019665485
4/6/09,0.029115218
4/3/09,0.002327652
4/2/09,-0.016748398
4/1/09,-0.03282047
3/31/09,-0.012452361
3/30/09,-0.013182605
3/27/09,0.024804288
3/26/09,0.023556327
3/25/09,-0.03546099
3/24/09,-0.001877783
3/23/09,0.020424502
3/20/09,-0.059380169
3/19/09,0.014243003
3/18/09,0.002281051
3/17/09,-0.012329626
3/16/09,-0.039977603
3/13/09,0.019940418
3/12/09,-0.003265862
3/11/09,-0.033845005
3/10/09,-0.012071323
3/9/09,-0.06362084
3/6/09,0.019758109
3/5/09,0.009180981
3/4/09,0.032756199
3/3/09,-0.02704903
3/2/09,-0.003708275
2/27/09,0.036764623
2/26/09,0.009010395
2/25/09,0.029487304
2/24/09,0.009107031
2/23/09,-0.036936585
2/20/09,0.038011597
2/19/09,-0.004118608
2/18/09,0.017720457
2/17/09,-0.001456346
2/13/09,0.041105011
2/12/09,0.00480712
2/11/09,-0.01276203
2/10/09,0.001823852
2/9/09,0.041711543
2/6/09,-0.003251095
2/5/09,-0.025673336
2/4/09,-0.024125956
2/3/09,0.000189216
2/2/09,-0.016513536
1/30/09,-0.013047323
1/29/09,0.019798474
1/28/09,0.026282786
1/27/09,-0.034155201
1/26/09,-0.008280942
1/23/09,-0.00734609
1/22/09,-0.006663932
1/21/09,0.015022544
1/20/09,-0.042333771
1/16/09,0.052720206
1/15/09,-0.012277305
